first_name,last_name,full_name,department,organization,country,leader,times_cited,team_id,position,api_name
Kevin M,Kallmes,"Kevin M, Kallmes",Res,Nested Knowledge,USA,"Adam A, Dmytriw",0,1653,other,Kevin
Praneeth Reddy,Keesari,"Praneeth Reddy, Keesari",Internal Med,Kamineni Acad Med Sci & Res Ctr,India,"Adam A, Dmytriw",0,1653,last,Praneeth
Asma,Ahmed,"Asma, Ahmed",Ctr Infect Dis Res,Indian Inst Sci,India,"Annapurna, Vyakarnam",0,1654,first,Asma
Srabanti,Rakshit,"Srabanti, Rakshit",Ctr Infect Dis Res,Indian Inst Sci,India,"Annapurna, Vyakarnam",0,1654,other,Srabanti
Vasista,Adiga,"Vasista, Adiga",Ctr Infect Dis Res,Indian Inst Sci,India,"Annapurna, Vyakarnam",0,1654,other,Vasista
Annapurna,Vyakarnam,"Annapurna, Vyakarnam",Ctr Infect Dis Res,Indian Inst Sci,India,"Annapurna, Vyakarnam",0,1654,leader,Annapurna
Mary,Dias,"Mary, Dias",Div Infect Dis,St Johns Res Inst,India,"Annapurna, Vyakarnam",0,1654,other,Mary
George,D'Souza,"George, D'Souza",Div Infect Dis,St Johns Res Inst,India,"Annapurna, Vyakarnam",0,1654,other,George
Pratibha,Dwarkanath,"Pratibha, Dwarkanath",Div Nutr,St Johns Res Inst,India,"Annapurna, Vyakarnam",0,1654,other,Pratibha
George,D'Souza,"George, D'Souza",Pulm Med,St Johns Med Coll,India,"Annapurna, Vyakarnam",0,1654,other,George
Annapurna,Vyakarnam,"Annapurna, Vyakarnam",Peter Gorer  Immunobiol,Kings Coll London,England,"Annapurna, Vyakarnam",0,1654,"last, leader",Annapurna
T,Mukhopadhyay,"T, Mukhopadhyay",Aerosp Engn,Indian Inst Technol Kanpur,India,"T, Mukhopadhyay",0,1656,"first, leader",Mukhopadhyay
S,Naskar,"S, Naskar",Aerosp Engn,Indian Inst Technol,India,"T, Mukhopadhyay",0,1656,other,Naskar
K K,Gupta,"K K, Gupta",Mech Engn,Natl Inst Technol Silchar,India,"T, Mukhopadhyay",0,1656,other,Gupta
R,Kumar,"R, Kumar",Mech Engn,Natl Inst Technol Silchar,India,"T, Mukhopadhyay",0,1656,other,Kumar
S,Dey,"S, Dey",Mech Engn,Natl Inst Technol Silchar,India,"T, Mukhopadhyay",0,1656,other,Dey
S,Adhikari,"S, Adhikari",Coll Engn,Swansea Univ,Wales,"T, Mukhopadhyay",0,1656,last,Adhikari
Nagib,Ahsan,"Nagib, Ahsan",Chem & Biochem,Univ Oklahoma,USA,"Nagib, Ahsan",0,1658,"first, leader",Nagib
Zhibo,Yang,"Zhibo, Yang",Chem & Biochem,Univ Oklahoma,USA,"Nagib, Ahsan",0,1658,other,Zhibo
Luca,Fornelli,"Luca, Fornelli",Chem & Biochem,Univ Oklahoma,USA,"Nagib, Ahsan",0,1658,other,Luca
Steven B,Foster,"Steven B, Foster",Chem & Biochem,Univ Oklahoma,USA,"Nagib, Ahsan",0,1658,other,Steven
R Shyama Prasad,Rao,"R Shyama Prasad, Rao",Yenepoya Res Ctr,Yenepoya Univ,India,"Nagib, Ahsan",0,1658,other,Rao
Rashaun S,Wilson,"Rashaun S, Wilson",Keck Mass Spectrometry & Prote Resource,Yale Univ,USA,"Nagib, Ahsan",0,1658,other,Rashaun
Ujwal,Punyamurtula,"Ujwal, Punyamurtula",Prote Core Facil,Rhode Isl Hosp,USA,"Nagib, Ahsan",0,1658,other,Ujwal
Bharat,Ramratnam,"Bharat, Ramratnam",Prote Core Facil,Rhode Isl Hosp,USA,"Nagib, Ahsan",0,1658,other,Bharat
Fernanda,Salvato,"Fernanda, Salvato",Coll Agr & Life Sci,North Carolina State Univ,USA,"Nagib, Ahsan",0,1658,other,Fernanda
Max,Petersen,"Max, Petersen",Warren Alpert Med Sch,Brown Univ,USA,"Nagib, Ahsan",0,1658,other,Max
Mohammad Kabir,Ahmed,"Mohammad Kabir, Ahmed",Royal Coll Med Perak,Univ Kuala Lumpur,Malaysia,"Nagib, Ahsan",0,1658,other,Mohammad
M Ruhul,Abid,"M Ruhul, Abid",Warren Alpert Med Sch,Brown Univ,USA,"Nagib, Ahsan",0,1658,other,Abid
Jacob C,Verburgt,"Jacob C, Verburgt",Biol Sci,Purdue Univ,USA,"Nagib, Ahsan",0,1658,other,Jacob
Daisuke,Kihara,"Daisuke, Kihara",Biol Sci,Purdue Univ,USA,"Nagib, Ahsan",0,1658,other,Daisuke
Daisuke,Kihara,"Daisuke, Kihara",Comp Sci,Purdue Univ,USA,"Nagib, Ahsan",0,1658,other,Daisuke
Luca,Fornelli,"Luca, Fornelli",Biol,Univ Oklahoma,USA,"Nagib, Ahsan",0,1658,other,Luca
Bharat,Ramratnam,"Bharat, Ramratnam",Warren Alpert Med Sch,Brown Univ,USA,"Nagib, Ahsan",0,1658,last,Bharat
Priyasha,De,"Priyasha, De",Manipal Sch Life Sci,Manipal Acad Higher Educ,India,"Nirmal, Mazumder",0,1662,first,Priyasha
Ishita,Chakraborty,"Ishita, Chakraborty",Manipal Sch Life Sci,Manipal Acad Higher Educ,India,"Nirmal, Mazumder",0,1662,other,Ishita
Nirmal,Mazumder,"Nirmal, Mazumder",Manipal Sch Life Sci,Manipal Acad Higher Educ,India,"Nirmal, Mazumder",0,1662,leader,Nirmal
Bhargavi,Karna,"Bhargavi, Karna",Mol Med,Ulm Univ,Germany,"Nirmal, Mazumder",0,1662,last,Bhargavi
M V,Satyanarayana,"M V, Satyanarayana",Chem,Koneru Lakshmaiah Educ Fdn,India,"Mandava Venkata Basaveswara, Rao",0,1663,first,Satyanarayana
Alugubelli Gopi,Reddy,"Alugubelli Gopi, Reddy",Pharmaceut Chem,Sana Coll Pharm,India,"Mandava Venkata Basaveswara, Rao",0,1663,other,Alugubelli
M,Yedukondalu,"M, Yedukondalu",Chem,JNTUA,India,"Mandava Venkata Basaveswara, Rao",0,1663,other,Yedukondalu
Mandava Bhuvan,Tej,"Mandava Bhuvan, Tej",Pharm,Sri Ramachandra Med Coll & Res Inst,India,"Mandava Venkata Basaveswara, Rao",0,1663,other,Mandava
Kazi Amirul,Hossain,"Kazi Amirul, Hossain",Phys Chem,Gdansk Univ Technol,Poland,"Mandava Venkata Basaveswara, Rao",0,1663,other,Kazi
Mandava Venkata Basaveswara,Rao,"Mandava Venkata Basaveswara, Rao",Chem,Krishna Univ,India,"Mandava Venkata Basaveswara, Rao",0,1663,leader,Mandava
Manojit,Pal,"Manojit, Pal",Univ Hyderabad Campus,Dr Reddys Inst Life Sci,India,"Mandava Venkata Basaveswara, Rao",0,1663,last,Manojit
Harleen,Kaur,"Harleen, Kaur",Sch Engn Sci & Technol,Jamia Hamdard,India,"Victor, Chang",0,1666,first,Harleen
Shafqat Ul,Ahsaan,"Shafqat Ul, Ahsaan",Sch Engn Sci & Technol,Jamia Hamdard,India,"Victor, Chang",0,1666,other,Shafqat
Bhavya,Alankar,"Bhavya, Alankar",Sch Engn Sci & Technol,Jamia Hamdard,India,"Victor, Chang",0,1666,other,Bhavya
Victor,Chang,"Victor, Chang",Sch Comp Engn & Digital Technol,Teesside Univ,England,"Victor, Chang",0,1666,"last, leader",Victor
Amelia,Geary,"Amelia, Geary",520 8th Ave,Orbis Int,USA,"Amelia, Geary",0,1668,"first, leader",Amelia
Nathan,Congdon,"Nathan, Congdon",520 8th Ave,Orbis Int,USA,"Amelia, Geary",0,1668,other,Nathan
Danny,Haddad,"Danny, Haddad",520 8th Ave,Orbis Int,USA,"Amelia, Geary",0,1668,other,Danny
Clare Szalay,Timbo,"Clare Szalay, Timbo",520 8th Ave,Orbis Int,USA,"Amelia, Geary",0,1668,other,Clare
Qing,Wen,"Qing, Wen",Ctr Publ Hlth,Queens Univ Belfast,Ireland,"Amelia, Geary",0,1668,other,Qing
Rosa,Adrianzen,"Rosa, Adrianzen",Trujillo,Inst Reg Oftalmol Javier Servat Univazo,Peru,"Amelia, Geary",0,1668,other,Rosa
Rosa,Adrianzen,"Rosa, Adrianzen",Trujillo,Univ Nacl Trujillo,Peru,"Amelia, Geary",0,1668,other,Rosa
R,Janani,"R, Janani",Madurai 625020,Aravind Eye Hosp,India,"Amelia, Geary",0,1668,other,Janani
Yousuf M,Khalifa,"Yousuf M, Khalifa",Emory Eye Ctr,Emory Univ,USA,"Amelia, Geary",0,1668,last,Yousuf
Shibaprasad,Sen,"Shibaprasad, Sen",Comp Sci & Engn,Univ Engn & Management,India,"Shibaprasad, Sen",1,1670,"first, leader",Shibaprasad
Soumyajit,Saha,"Soumyajit, Saha",Comp Sci & Engn,Future Inst Engn & Management,India,"Shibaprasad, Sen",1,1670,other,Soumyajit
Somnath,Chatterjee,"Somnath, Chatterjee",Comp Sci & Engn,Future Inst Engn & Management,India,"Shibaprasad, Sen",1,1670,other,Somnath
Seyedali,Mirjalili,"Seyedali, Mirjalili",Adelaide,Torrens Univ,Australia,"Shibaprasad, Sen",1,1670,other,Seyedali
Seyedali,Mirjalili,"Seyedali, Mirjalili",Yonsei Frontier Lab,Yonsei Univ,Korea,"Shibaprasad, Sen",1,1670,other,Seyedali
Seyedali,Mirjalili,"Seyedali, Mirjalili",Jeddah,King Abdulaziz Univ,Arabia,"Shibaprasad, Sen",1,1670,other,Seyedali
Ram,Sarkar,"Ram, Sarkar",Comp Sci & Engn,Jadavpur Univ,India,"Shibaprasad, Sen",1,1670,last,Ram
Balasankar,Ganesan,"Balasankar, Ganesan",Biomed Engn,Chinese Univ Hong Kong,China,"Balasankar, Ganesan",0,1675,"first, leader",Balasankar
Raymond Kai Yu,Tong,"Raymond Kai Yu, Tong",Biomed Engn,Chinese Univ Hong Kong,China,"Balasankar, Ganesan",0,1675,other,Raymond
Adel,Al Jumaily,"Adel, Al Jumaily",Sch Biomed Engn,Univ Technol Sydney,Australia,"Balasankar, Ganesan",0,1675,other,Adel
Adel,Al Jumaily,"Adel, Al Jumaily",Sch Sci,Edith Cowan Univ,Australia,"Balasankar, Ganesan",0,1675,other,Adel
Kenneth N K,Fong,"Kenneth N K, Fong",Rehabil Sci,Hong Kong Polytech Univ,China,"Balasankar, Ganesan",0,1675,other,Kenneth
Palak,Prasad,"Palak, Prasad",Rehabil Sci,Jamia Hamdard,India,"Balasankar, Ganesan",0,1675,other,Palak
Surendra Kumar,Meena,"Surendra Kumar, Meena",Occupat Therapy,Mahatma Gandhi Occupat Therapy Coll,India,"Balasankar, Ganesan",0,1675,last,Surendra
Ram Kumar,Singh,"Ram Kumar, Singh",Nat Resources,TERI Sch Adv Studies,India,"Pavan, Kumar",0,1676,first,Ram
Martin,Drews,"Martin, Drews",Technol Management & Econ,Tech Univ Denmark,Denmark,"Pavan, Kumar",0,1676,other,Martin
Manuel,De la Sen,"Manuel, De la Sen",Inst Res & Dev Proc IIDP,Univ Basque Country,Spain,"Pavan, Kumar",0,1676,other,Manuel
Prashant Kumar,Srivastava,"Prashant Kumar, Srivastava",Inst Environm & Sustainable Dev,Banaras Hindu Univ,India,"Pavan, Kumar",0,1676,other,Prashant
Manish Kumar,Pandey,"Manish Kumar, Pandey",Inst Environm & Sustainable Dev,Banaras Hindu Univ,India,"Pavan, Kumar",0,1676,other,Manish
Akash,Anand,"Akash, Anand",Inst Environm & Sustainable Dev,Banaras Hindu Univ,India,"Pavan, Kumar",0,1676,other,Akash
Prashant Kumar,Srivastava,"Prashant Kumar, Srivastava",DST Mahamana Ctr Excellence Climate Change Res,Banaras Hindu Univ,India,"Pavan, Kumar",0,1676,other,Prashant
Bambang H,Trisasongko,"Bambang H, Trisasongko",Soil Sci & Land Resource & Geospatial Inform,Bogor Agr Univ,Indonesia,"Pavan, Kumar",0,1676,other,Bambang
Manoj,Kumar,"Manoj, Kumar",GIS Ctr,Forest Res Inst FRI,India,"Pavan, Kumar",0,1676,other,Manoj
S S,Singh,"S S, Singh",Directorate Extens Educ,Rani Lakshmi Bai Cent Agr Univ,India,"Pavan, Kumar",0,1676,other,Singh
A K,Pandey,"A K, Pandey",Coll Hort & Forestry,Rani Lakshmi Bai Cent Agr Univ,India,"Pavan, Kumar",0,1676,other,Pandey
Manmohan,Dobriyal,"Manmohan, Dobriyal",Coll Hort & Forestry,Rani Lakshmi Bai Cent Agr Univ,India,"Pavan, Kumar",0,1676,other,Manmohan
Pavan,Kumar,"Pavan, Kumar",Coll Hort & Forestry,Rani Lakshmi Bai Cent Agr Univ,India,"Pavan, Kumar",0,1676,leader,Pavan
Meenu,Rani,"Meenu, Rani",Geog,Kumaun Univ,India,"Pavan, Kumar",0,1676,last,Meenu
Kamal Jyoti,Maji,"Kamal Jyoti, Maji",Geog & Environm Sci,Northumbria Univ,England,"Kamal Jyoti, Maji",0,1677,"first, leader",Kamal
Anil,Namdeo,"Anil, Namdeo",Geog & Environm Sci,Northumbria Univ,England,"Kamal Jyoti, Maji",0,1677,other,Anil
Margaret,Bell,"Margaret, Bell",Sch Engn,Newcastle Univ,England,"Kamal Jyoti, Maji",0,1677,other,Margaret
Paul,Goodman,"Paul, Goodman",Sch Engn,Newcastle Univ,England,"Kamal Jyoti, Maji",0,1677,other,Paul
S M Shiva,Nagendra,"S M Shiva, Nagendra",Civil Engn,Indian Inst Technol Madras,India,"Kamal Jyoti, Maji",0,1677,other,Nagendra
Sudheer Kumar,Kuppili,"Sudheer Kumar, Kuppili",Civil Engn,Indian Inst Technol Madras,India,"Kamal Jyoti, Maji",0,1677,other,Sudheer
Dheeraj,Alshetty,"Dheeraj, Alshetty",Civil Engn,Indian Inst Technol Madras,India,"Kamal Jyoti, Maji",0,1677,other,Dheeraj
Joanna H,Barnes,"Joanna H, Barnes",Geog & Environm Management,Univ West England,England,"Kamal Jyoti, Maji",0,1677,other,Joanna
Laura,De Vito,"Laura, De Vito",Geog & Environm Management,Univ West England,England,"Kamal Jyoti, Maji",0,1677,other,Laura
Enda,Hayes,"Enda, Hayes",Geog & Environm Management,Univ West England,England,"Kamal Jyoti, Maji",0,1677,other,Enda
James W,Longhurst,"James W, Longhurst",Geog & Environm Management,Univ West England,England,"Kamal Jyoti, Maji",0,1677,other,James
Rakesh,Kumar,"Rakesh, Kumar",Ctr Strateg Urban Management,CSIR NEERI,India,"Kamal Jyoti, Maji",0,1677,other,Rakesh
Niraj,Sharma,"Niraj, Sharma",Transportat Planning & Environm Div,CSIR Cent Rd Res Inst CRRI,India,"Kamal Jyoti, Maji",0,1677,last,Niraj
Avishek,Garain,"Avishek, Garain",Comp Sci & Engn,Jadavpur Univ,India,"Fabio, Giampaolo",0,1678,first,Avishek
Arpan,Basu,"Arpan, Basu",Comp Sci & Engn,Jadavpur Univ,India,"Fabio, Giampaolo",0,1678,other,Arpan
Ram,Sarkar,"Ram, Sarkar",Comp Sci & Engn,Jadavpur Univ,India,"Fabio, Giampaolo",0,1678,other,Ram
Fabio,Giampaolo,"Fabio, Giampaolo",Math & Applicat R Caccioppoli,Univ Naples Federico II,Italy,"Fabio, Giampaolo",0,1678,leader,Fabio
Juan D,Velasquez,"Juan D, Velasquez",Fac Phys & Math Sci,Univ Chile,Chile,"Fabio, Giampaolo",0,1678,last,Juan
Subhrojyoti,Bhowmick,"Subhrojyoti, Bhowmick",Pharmacol,KPC Med Coll & Hosp,India,"Sumit, Dang",0,1679,first,Subhrojyoti
Amit,Dang,"Amit, Dang",TNGOs Colony,MarksMan Healthcare Commun & KYT Adhere,India,"Sumit, Dang",0,1679,other,Amit
B N,Vallish,"B N, Vallish",Med Writing & Biostat,MarksMan Healthcare Commun,India,"Sumit, Dang",0,1679,other,Vallish
Sumit,Dang,"Sumit, Dang",Pediat,Univ Kentucky,USA,"Sumit, Dang",0,1679,"last, leader",Sumit
Thomas,Reardon,"Thomas, Reardon",Agr Food & Resource Econ,Michigan State Univ,USA,"Thomas, Reardon",1,1681,"first, leader",Thomas
Amir,Heiman,"Amir, Heiman",Robert H Smith Fac Agr Food & Environm,Hebrew Univ Jerusalem,Israel,"Thomas, Reardon",1,1681,other,Amir
Amir,Heiman,"Amir, Heiman",Robert H Smith Fac Agr Food & Environm,Hebrew Univ Jerusalem,Israel,"Thomas, Reardon",1,1681,other,Amir
Liang,Lu,"Liang, Lu",Agr Econ & Rural Sociol,Univ Idaho,USA,"Thomas, Reardon",1,1681,other,Liang
Chandra S R,Nuthalapati,"Chandra S R, Nuthalapati",Delhi,Inst Econ Growth,India,"Thomas, Reardon",1,1681,other,Chandra
Rob,Vos,"Rob, Vos",Markets Trade & Inst Div,Int Food Policy Res Inst,USA,"Thomas, Reardon",1,1681,other,Rob
David,Zilberman,"David, Zilberman",Agr & Resource Econ,Univ Calif Berkeley,USA,"Thomas, Reardon",1,1681,last,David
Pritam,Saha,"Pritam, Saha",Elect Engn,Jadavpur Univ,India,"Ali, Ahmadian",0,1683,first,Pritam
Debadyuti,Mukherjee,"Debadyuti, Mukherjee",Comp Sci & Engn,Jadavpur Univ,India,"Ali, Ahmadian",0,1683,other,Debadyuti
Ram,Sarkar,"Ram, Sarkar",Comp Sci & Engn,Jadavpur Univ,India,"Ali, Ahmadian",0,1683,other,Ram
Pawan Kumar,Singh,"Pawan Kumar, Singh",Informat Technol,Jadavpur Univ,India,"Ali, Ahmadian",0,1683,other,Pawan
Ali,Ahmadian,"Ali, Ahmadian",Inst IR 40,Natl Univ Malaysia,Malaysia,"Ali, Ahmadian",0,1683,leader,Ali
Ali,Ahmadian,"Ali, Ahmadian",Coll Sci & Technol,Wenzhou Kean Univ,China,"Ali, Ahmadian",0,1683,leader,Ali
Massimiliano,Ferrara,"Massimiliano, Ferrara",ICRIOS Invernizzi Ctr Res Innovat Org Strategy &,Bocconi Univ,Italy,"Ali, Ahmadian",0,1683,last,Massimiliano
Abdullah G,Al Sehemi,"Abdullah G, Al Sehemi",Res Ctr Adv Mat Sci,King Khalid Univ,Arabia,"Simone, Carradori",1,1690,first,Abdullah
Mehboobali,Pannipara,"Mehboobali, Pannipara",Res Ctr Adv Mat Sci,King Khalid Univ,Arabia,"Simone, Carradori",1,1690,other,Mehboobali
Abdullah G,Al Sehemi,"Abdullah G, Al Sehemi",Chem,King Khalid Univ,Arabia,"Simone, Carradori",1,1690,other,Abdullah
Mehboobali,Pannipara,"Mehboobali, Pannipara",Chem,King Khalid Univ,Arabia,"Simone, Carradori",1,1690,other,Mehboobali
Fisayo A,Olotu,"Fisayo A, Olotu",Sch Hlth Sci,Univ KwaZulu Natal,Africa,"Simone, Carradori",1,1690,other,Fisayo
Mahmoud E,Soliman,"Mahmoud E, Soliman",Sch Hlth Sci,Univ KwaZulu Natal,Africa,"Simone, Carradori",1,1690,other,Mahmoud
Sanal,Dev,"Sanal, Dev",Pharmaceut Chem,Al Shifa Coll Pharm,India,"Simone, Carradori",1,1690,other,Sanal
Simone,Carradori,"Simone, Carradori",Pharm,G dAnnunzio Univ Chieti Pescara,Italy,"Simone, Carradori",1,1690,leader,Simone
Bijo,Mathew,"Bijo, Mathew",Amrita Sch Pharm,Amrita Vishwa Vidyapeetham,India,"Simone, Carradori",1,1690,last,Bijo
Mala,Rajendran,"Mala, Rajendran",Biotechnol,Mepco Schlenk Engn Coll,India,"Mala, Rajendran",1,1693,"first, leader",Mala
Keerthana,Ravichandran,"Keerthana, Ravichandran",Biotechnol,Mepco Schlenk Engn Coll,India,"Mala, Rajendran",1,1693,other,Keerthana
Subash,Nagarajan,"Subash, Nagarajan",Biotechnol,Mepco Schlenk Engn Coll,India,"Mala, Rajendran",1,1693,other,Subash
Ruby Celsia,Arul Selvaraj,"Ruby Celsia, Arul Selvaraj",Biotechnol,Mepco Schlenk Engn Coll,India,"Mala, Rajendran",1,1693,other,Ruby
Sudeep,Roy,"Sudeep, Roy",Fac Elect Engn & Commun,Brno Univ Technol,Republic,"Mala, Rajendran",1,1693,other,Sudeep
Ivo,Provaznik,"Ivo, Provaznik",Fac Elect Engn & Commun,Brno Univ Technol,Republic,"Mala, Rajendran",1,1693,other,Ivo
Bagdevi,Mishra,"Bagdevi, Mishra",A121 Vikas Marg,Neogen Informat,India,"Mala, Rajendran",1,1693,other,Bagdevi
Deepak K,Gupta,"Deepak K, Gupta",A121 Vikas Marg,Neogen Informat,India,"Mala, Rajendran",1,1693,last,Deepak
Niteen A,Vaidya,"Niteen A, Vaidya",San Jose,ChiroSolve,USA,"Niteen A, Vaidya",0,1697,"first, leader",Niteen
Renu,Vyas,"Renu, Vyas",Pune,MIT Sch Bioengn Sci & Res,India,"Niteen A, Vaidya",0,1697,last,Renu
Shankar M,Khade,"Shankar M, Khade",Biosci,Sri Sathya Sai Univ Human Excellence,India,"Shankar M, Khade",2,1700,"first, leader",Shankar
Jyoti,Srivastava,"Jyoti, Srivastava",Biosci,Sri Sathya Sai Univ Human Excellence,India,"Shankar M, Khade",2,1700,other,Jyoti
Shivraj M,Yabaji,"Shivraj M, Yabaji",Sch Med,Boston Univ,USA,"Shankar M, Khade",2,1700,last,Shivraj
D,Andina,"D, Andina",Dermatol,Hosp Infantil Univ Nino Jesus,Spain,"A, Torrelo",4,1703,first,Andina
A,Hernandez Martin,"A, Hernandez Martin",Dermatol,Hosp Infantil Univ Nino Jesus,Spain,"A, Torrelo",4,1703,other,Hernandez
L,Martos Cabrera,"L, Martos Cabrera",Dermatol,Hosp Infantil Univ Nino Jesus,Spain,"A, Torrelo",4,1703,other,Martos
A,Torrelo,"A, Torrelo",Dermatol,Hosp Infantil Univ Nino Jesus,Spain,"A, Torrelo",4,1703,leader,Torrelo
A,Belloni Fortina,"A, Belloni Fortina",Med DIMED,Univ Padua,Italy,"A, Torrelo",4,1703,other,Belloni
C,Bodemer,"C, Bodemer",Hosp Necker Enfants Malades,Paris Ctr Univ,France,"A, Torrelo",4,1703,other,Bodemer
E,Bonifazi,"E, Bonifazi",Bari,Dermatol Pediat Assoc,Italy,"A, Torrelo",4,1703,other,Bonifazi
F,Mazzotta,"F, Mazzotta",Bari,Dermatol Pediat Assoc,Italy,"A, Torrelo",4,1703,other,Mazzotta
A,Chiriac,"A, Chiriac",Iasi,Nicolina Med Ctr,Romania,"A, Torrelo",4,1703,other,Chiriac
C,Luca,"C, Luca",Iasi,Nicolina Med Ctr,Romania,"A, Torrelo",4,1703,other,Luca
I,Colmenero,"I, Colmenero",Pathol,Hosp Infantil Univ Nino Jesus,Spain,"A, Torrelo",4,1703,other,Colmenero
A,Diociaiuti,"A, Diociaiuti",Dermatol Unit,Bambino Gesu Pediat Hosp,Italy,"A, Torrelo",4,1703,other,Diociaiuti
M,El Hachem,"M, El Hachem",Dermatol Unit,Bambino Gesu Pediat Hosp,Italy,"A, Torrelo",4,1703,other,El
L,Fertita,"L, Fertita",Iasi,St Parascheva Infect Dis Hosp,Romania,"A, Torrelo",4,1703,other,Fertita
D,van Gysel,"D, van Gysel",Pediat,Onze Lieve Vrouw Hosp,Belgium,"A, Torrelo",4,1703,other,van
T,Hubiche,"T, Hubiche",Dermatol,Univ Cote dAzur,France,"A, Torrelo",4,1703,other,Hubiche
A,Maruani,"A, Maruani",Dermatol,Univ Tours,France,"A, Torrelo",4,1703,other,Maruani
A D,Akkaya,"A D, Akkaya",Dermatol,Ulus Liv Hosp,Turkey,"A, Torrelo",4,1703,other,Akkaya
M,Casals,"M, Casals",Dermatol,Hosp Univ Sabadell,Spain,"A, Torrelo",4,1703,other,Casals
J,Ferrando,"J, Ferrando",Dermatol,Hosp Clin Barcelona,Spain,"A, Torrelo",4,1703,other,Ferrando
R,Grimalt,"R, Grimalt",Fac Med & Hlth Sci,Univ Int Catalunya,Spain,"A, Torrelo",4,1703,other,Grimalt
I,Grozdev,"I, Grozdev",Dermatol,Childrens Univ Hosp Queen Fabiola,Belgium,"A, Torrelo",4,1703,other,Grozdev
V,Kinsler,"V, Kinsler",NHS Fdn Trust,Great Ormond St Hosp Sick Children,England,"A, Torrelo",4,1703,other,Kinsler
M A,Morren,"M A, Morren",Pediat & Dermatovenereol,Univ Hosp Lausanne,Switzerland,"A, Torrelo",4,1703,other,Morren
M A,Morren,"M A, Morren",Lausanne,Univ Lausanne,Switzerland,"A, Torrelo",4,1703,other,Morren
M,Munisami,"M, Munisami",Dermatol & Sexually Transmitted Dis,Jawaharlal Inst Postgrad Med Educ & Res JIPMER,India,"A, Torrelo",4,1703,other,Munisami
A,Nanda,"A, Nanda",Kuwait,Asad Al Hamad Dermatol Ctr,Kuwait,"A, Torrelo",4,1703,other,Nanda
M P,Novoa,"M P, Novoa",Dermatol,Hosp San Jose,Colombia,"A, Torrelo",4,1703,other,Novoa
H,Ott,"H, Ott",Div Pediat Dermatol,Childrens Hosp Auf der Bult,Germany,"A, Torrelo",4,1703,other,Ott
S,Pasmans,"S, Pasmans",Erasmus MC,Univ Med Ctr Rotterdam,Netherlands,"A, Torrelo",4,1703,other,Pasmans
C,Salavastru,"C, Salavastru",Paediat Dermatol,Carol Davila Univ Med & Pharm,Romania,"A, Torrelo",4,1703,other,Salavastru
V,Zawar,"V, Zawar",Dermatol,Dr Vasantrao Pawar Med Coll,India,"A, Torrelo",4,1703,last,Zawar
S,Prabha,"S, Prabha",Med Phys,Anna Univ,India,"D, Durgalakshmi",4,1705,first,Prabha
D,Durgalakshmi,"D, Durgalakshmi",Med Phys,Anna Univ,India,"D, Durgalakshmi",4,1705,leader,Durgalakshmi
Saravanan,Rajendran,"Saravanan, Rajendran",Fac Ingn,Univ Tarapaca,Chile,"D, Durgalakshmi",4,1705,other,Saravanan
Eric,Lichtfouse,"Eric, Lichtfouse",CNRS,Aix Marseille Univ,France,"D, Durgalakshmi",4,1705,other,Eric
Eric,Lichtfouse,"Eric, Lichtfouse",State Key Lab Multiphase Flow Power Engn,Xi An Jiao Tong Univ,China,"D, Durgalakshmi",4,1705,last,Eric
B D,Deebak,"B D, Deebak",Sch Comp Sci & Engn,Vellore Inst Technol,India,"B D, Deebak",2,1708,"first, leader",Deebak
Fadi,Al Turjman,"Fadi, Al Turjman",Res Ctr Al & IoT,Near East Univ,Turkey,"B D, Deebak",2,1708,other,Fadi
Anand,Nayyar,"Anand, Nayyar",Grad Sch,Duy Tan Univ,Vietnam,"B D, Deebak",2,1708,other,Anand
Anand,Nayyar,"Anand, Nayyar",Fac Informat Technol,Duy Tan Univ,Vietnam,"B D, Deebak",2,1708,last,Anand
N S Sampath,Kumar,"N S Sampath, Kumar",Biotechnol,Vignans Fdn Sci Technol & Res,India,"Anjani Devi, Chintagunta",1,1709,first,Kumar
Anjani Devi,Chintagunta,"Anjani Devi, Chintagunta",Biotechnol,Vignans Fdn Sci Technol & Res,India,"Anjani Devi, Chintagunta",1,1709,leader,Anjani
S P Jeevan,Kumar,"S P Jeevan, Kumar",Seed Biotechnol,ICAR Indian Inst Seed Sci,India,"Anjani Devi, Chintagunta",1,1709,other,Kumar
Sharmili,Roy,"Sharmili, Roy",Med Oncol,Stanford Univ,USA,"Anjani Devi, Chintagunta",1,1709,other,Sharmili
Mahesh,Kumar,"Mahesh, Kumar",Coll Agr,Cent Agr Univ,India,"Anjani Devi, Chintagunta",1,1709,last,Mahesh
Shama,Khan,"Shama, Khan",Sch Pathol,Univ Witwatersrand,Africa,"Md Imtaiyaz, Hassan",6,1712,first,Shama
Aijaz,Ahmad,"Aijaz, Ahmad",Sch Pathol,Univ Witwatersrand,Africa,"Md Imtaiyaz, Hassan",6,1712,other,Aijaz
Zeynab,Fakhar,"Zeynab, Fakhar",Sch Chem,Univ Witwatersrand,Africa,"Md Imtaiyaz, Hassan",6,1712,other,Zeynab
Afzal,Hussain,"Afzal, Hussain",Coll Pharm,King Saud Univ,Arabia,"Md Imtaiyaz, Hassan",6,1712,other,Afzal
Mohamed F,Alajmi,"Mohamed F, Alajmi",Coll Pharm,King Saud Univ,Arabia,"Md Imtaiyaz, Hassan",6,1712,other,Mohamed
